Datetime,Open,High,Low,Close,Adj Close,Volume
2021-01-25 09:30:00-05:00,96.7300033569336,101.01000213623047,87.80000305175781,87.80000305175781,87.80000305175781,16142374
2021-01-25 09:40:00-05:00,92.0,97.1500015258789,87.26339721679688,93.3499984741211,93.3499984741211,3453007
2021-01-25 09:45:00-05:00,93.33000183105469,94.19989776611328,87.75,90.2699966430664,90.2699966430664,2980226
2021-01-25 09:50:00-05:00,90.34339904785156,92.0,86.31999969482422,90.58000183105469,90.58000183105469,2696170
2021-01-25 09:55:00-05:00,90.48999786376953,91.5,88.12000274658203,89.76000213623047,89.76000213623047,1866531
2021-01-25 10:00:00-05:00,89.68499755859375,95.86000061035156,85.0,89.94000244140625,89.94000244140625,3618061
2021-01-25 10:05:00-05:00,89.8998031616211,91.0999984741211,88.5999984741211,88.60060119628906,88.60060119628906,1643476
2021-01-25 10:10:00-05:00,88.62999725341797,96.0,88.0,95.70999908447266,95.70999908447266,2568471
2021-01-25 10:15:00-05:00,95.38500213623047,109.20999908447266,94.16000366210938,108.73100280761719,108.73100280761719,5248211
2021-01-25 10:20:00-05:00,108.87000274658203,115.97000122070312,102.80000305175781,113.11000061035156,113.11000061035156,5749156
2021-01-25 10:25:00-05:00,113.11000061035156,120.0,108.12999725341797,119.91999816894531,119.91999816894531,4782502
2021-01-25 10:30:00-05:00,119.95999908447266,127.0,116.0,124.83000183105469,124.83000183105469,5942383
2021-01-25 10:35:00-05:00,124.83999633789062,139.61000061035156,121.0,138.9499969482422,138.9499969482422,5895071
2021-01-25 10:40:00-05:00,139.19459533691406,144.9499969482422,135.0,144.6300048828125,144.6300048828125,5424798
2021-01-25 10:45:00-05:00,144.47000122070312,159.17999267578125,132.32000732421875,132.32000732421875,132.32000732421875,5241927
2021-01-25 10:50:00-05:00,121.33000183105469,138.0,116.52999877929688,137.88999938964844,137.88999938964844,2714915
2021-01-25 10:55:00-05:00,137.47000122070312,139.0,117.06999969482422,117.06999969482422,117.06999969482422,2891552
2021-01-25 11:00:00-05:00,117.06999969482422,120.0,103.97000122070312,103.97000122070312,103.97000122070312,1310276
2021-01-25 11:05:00-05:00,100.0,103.0,94.75,99.03019714355469,99.03019714355469,1008565
2021-01-25 11:10:00-05:00,98.9000015258789,104.47000122070312,88.08999633789062,88.08999633789062,88.08999633789062,1889615
2021-01-25 11:15:00-05:00,92.0,114.80000305175781,85.38999938964844,108.98999786376953,108.98999786376953,3133433
2021-01-25 11:20:00-05:00,108.38999938964844,110.0,102.0,105.5999984741211,105.5999984741211,2303467
2021-01-25 11:25:00-05:00,105.9375991821289,107.41000366210938,94.77999877929688,94.77999877929688,94.77999877929688,1144596
2021-01-25 11:30:00-05:00,96.0,103.8499984741211,91.0,98.77999877929688,98.77999877929688,1466644
2021-01-25 11:35:00-05:00,98.52020263671875,101.33999633789062,92.11000061035156,94.26439666748047,94.26439666748047,1748937
2021-01-25 11:40:00-05:00,94.0602035522461,107.30999755859375,94.05000305175781,103.86000061035156,103.86000061035156,2137141
2021-01-25 11:45:00-05:00,104.60800170898438,105.0,92.5,94.28410339355469,94.28410339355469,1557581
2021-01-25 11:50:00-05:00,93.99500274658203,101.0,91.55000305175781,98.04000091552734,98.04000091552734,1776052
2021-01-25 11:55:00-05:00,98.16000366210938,102.67240142822266,94.19999694824219,99.55999755859375,99.55999755859375,1282546
2021-01-25 12:00:00-05:00,99.98999786376953,103.0,95.0,97.76000213623047,97.76000213623047,1702932
2021-01-25 12:05:00-05:00,96.62999725341797,98.345703125,85.0,89.05329895019531,89.05329895019531,2979110
2021-01-25 12:10:00-05:00,89.9030990600586,93.0,78.55999755859375,78.55999755859375,78.55999755859375,1635644
2021-01-25 12:15:00-05:00,78.0,81.47000122070312,69.5,69.5,69.5,1858732
2021-01-25 12:20:00-05:00,69.47000122070312,72.0,61.130001068115234,61.130001068115234,61.130001068115234,2009920
2021-01-25 12:25:00-05:00,61.130001068115234,72.70999908447266,61.130001068115234,72.70999908447266,72.70999908447266,1294164
2021-01-25 12:30:00-05:00,76.33999633789062,84.77999877929688,72.7750015258789,83.68000030517578,83.68000030517578,3600147
2021-01-25 12:35:00-05:00,83.31999969482422,85.80000305175781,77.13999938964844,79.29000091552734,79.29000091552734,2773183
2021-01-25 12:40:00-05:00,79.19000244140625,80.0,72.79000091552734,73.0,73.0,1706403
2021-01-25 12:45:00-05:00,73.0,78.41000366210938,72.73999786376953,76.5,76.5,1469937
2021-01-25 12:50:00-05:00,76.56990051269531,76.79000091552734,65.55000305175781,71.59500122070312,71.59500122070312,2445142
2021-01-25 12:55:00-05:00,71.59600067138672,73.0,68.0,69.41999816894531,69.41999816894531,1658744
2021-01-25 13:00:00-05:00,69.30000305175781,71.75,67.0,70.37329864501953,70.37329864501953,1536727
2021-01-25 13:05:00-05:00,70.14569854736328,73.55000305175781,69.5,70.30000305175781,70.30000305175781,1439832
2021-01-25 13:10:00-05:00,70.5,75.97000122070312,70.30000305175781,75.80000305175781,75.80000305175781,1332380
2021-01-25 13:15:00-05:00,75.66780090332031,76.8499984741211,72.37999725341797,73.80000305175781,73.80000305175781,1286073
2021-01-25 13:20:00-05:00,73.8550033569336,75.0,70.51000213623047,70.72000122070312,70.72000122070312,1016255
2021-01-25 13:25:00-05:00,70.76499938964844,71.45999908447266,65.37000274658203,69.31990051269531,69.31990051269531,1832020
2021-01-25 13:30:00-05:00,68.9800033569336,71.4800033569336,67.9000015258789,68.09500122070312,68.09500122070312,1098745
2021-01-25 13:35:00-05:00,68.0801010131836,72.48999786376953,67.9540023803711,70.9520034790039,70.9520034790039,1119009
2021-01-25 13:40:00-05:00,70.83290100097656,73.5199966430664,69.87999725341797,73.14600372314453,73.14600372314453,1111476
2021-01-25 13:45:00-05:00,73.2300033569336,74.52999877929688,70.56999969482422,73.9800033569336,73.9800033569336,1196887
2021-01-25 13:50:00-05:00,73.9000015258789,81.5,73.80010223388672,79.38999938964844,79.38999938964844,2780179
2021-01-25 13:55:00-05:00,79.44740295410156,80.73999786376953,75.19999694824219,76.7499008178711,76.7499008178711,2031634
2021-01-25 14:00:00-05:00,76.62409973144531,77.52999877929688,74.16000366210938,77.21189880371094,77.21189880371094,1461867
2021-01-25 14:05:00-05:00,77.18000030517578,82.37999725341797,76.30010223388672,77.82990264892578,77.82990264892578,1854003
2021-01-25 14:10:00-05:00,77.48380279541016,79.82990264892578,75.36009979248047,78.88710021972656,78.88710021972656,1291033
2021-01-25 14:15:00-05:00,78.87899780273438,80.5,78.02999877929688,80.43009948730469,80.43009948730469,1096517
2021-01-25 14:20:00-05:00,80.5,86.44999694824219,80.47010040283203,86.2885971069336,86.2885971069336,2360293
2021-01-25 14:25:00-05:00,86.3228988647461,86.54000091552734,81.0,82.19999694824219,82.19999694824219,1968046
2021-01-25 14:30:00-05:00,82.12010192871094,84.4999008178711,80.4000015258789,84.3134994506836,84.3134994506836,1325463
2021-01-25 14:35:00-05:00,84.4999008178711,84.4999008178711,82.30010223388672,82.78990173339844,82.78990173339844,1107475
2021-01-25 14:40:00-05:00,82.78990173339844,83.47000122070312,81.0,82.5291976928711,82.5291976928711,1018183
2021-01-25 14:45:00-05:00,82.5,83.0,81.64189910888672,82.48989868164062,82.48989868164062,628466
2021-01-25 14:50:00-05:00,82.4052963256836,82.75,75.0,75.77999877929688,75.77999877929688,1679493
2021-01-25 14:55:00-05:00,75.91000366210938,77.91999816894531,75.5999984741211,77.0000991821289,77.0000991821289,1506967
2021-01-25 15:00:00-05:00,77.19000244140625,77.75,72.0,72.7125015258789,72.7125015258789,1301300
2021-01-25 15:05:00-05:00,72.80000305175781,76.08000183105469,71.10009765625,73.28479766845703,73.28479766845703,1479410
2021-01-25 15:10:00-05:00,73.4000015258789,75.58000183105469,72.69999694824219,74.02149963378906,74.02149963378906,983047
2021-01-25 15:15:00-05:00,74.02559661865234,76.6698989868164,72.5,76.25,76.25,792208
2021-01-25 15:20:00-05:00,76.29779815673828,82.5,76.05999755859375,80.37999725341797,80.37999725341797,1877039
2021-01-25 15:25:00-05:00,80.47440338134766,82.0,78.04000091552734,78.98999786376953,78.98999786376953,1303302
2021-01-25 15:30:00-05:00,78.98999786376953,81.08999633789062,77.51000213623047,80.9092025756836,80.9092025756836,1043956
2021-01-25 15:35:00-05:00,80.79000091552734,81.25,78.9530029296875,80.88500213623047,80.88500213623047,982111
2021-01-25 15:40:00-05:00,81.17990112304688,81.2300033569336,78.30000305175781,79.18000030517578,79.18000030517578,918292
2021-01-25 15:45:00-05:00,79.0999984741211,80.4800033569336,76.43009948730469,78.30999755859375,78.30999755859375,1159849
2021-01-25 15:50:00-05:00,78.43000030517578,78.79000091552734,75.51000213623047,77.69999694824219,77.69999694824219,1358352
2021-01-25 15:55:00-05:00,77.9999008178711,79.19999694824219,75.9800033569336,76.76499938964844,76.76499938964844,1981726
2021-01-26 09:30:00-05:00,88.55999755859375,101.62000274658203,87.77999877929688,95.68710327148438,95.68710327148438,8889409
2021-01-26 09:35:00-05:00,96.66999816894531,98.0,85.44999694824219,85.44999694824219,85.44999694824219,3282979
2021-01-26 09:40:00-05:00,85.44999694824219,85.44999694824219,85.44999694824219,85.44999694824219,85.44999694824219,51254
2021-01-26 09:45:00-05:00,86.94999694824219,91.9800033569336,85.41000366210938,89.51499938964844,89.51499938964844,2528376
2021-01-26 09:50:00-05:00,89.66570281982422,90.0,87.5999984741211,89.41419982910156,89.41419982910156,1097986
2021-01-26 09:55:00-05:00,89.49500274658203,95.0,87.0,87.19869995117188,87.19869995117188,2283080
2021-01-26 10:00:00-05:00,87.56999969482422,91.5,87.0,90.14620208740234,90.14620208740234,1116099
2021-01-26 10:05:00-05:00,90.00630187988281,90.4490966796875,86.01000213623047,86.38999938964844,86.38999938964844,987072
2021-01-26 10:10:00-05:00,86.38009643554688,88.87999725341797,86.38009643554688,87.02010345458984,87.02010345458984,1017784
2021-01-26 10:15:00-05:00,87.2699966430664,87.37999725341797,81.1500015258789,82.26010131835938,82.26010131835938,1823356
2021-01-26 10:20:00-05:00,82.26010131835938,86.0,81.11000061035156,84.37000274658203,84.37000274658203,1209505
2021-01-26 10:25:00-05:00,84.51000213623047,84.51000213623047,81.20010375976562,82.5999984741211,82.5999984741211,1004642
2021-01-26 10:30:00-05:00,82.38009643554688,93.69999694824219,80.19999694824219,93.69999694824219,93.69999694824219,2712128
2021-01-26 10:35:00-05:00,93.69999694824219,94.0,88.0,90.6791000366211,90.6791000366211,707904
2021-01-26 10:40:00-05:00,90.79000091552734,93.0,86.5,87.9999008178711,87.9999008178711,2779906
2021-01-26 10:45:00-05:00,87.61009979248047,89.5,87.0,88.5989990234375,88.5989990234375,963106
2021-01-26 10:50:00-05:00,88.5,91.87999725341797,88.30000305175781,90.35790252685547,90.35790252685547,1289183
2021-01-26 10:55:00-05:00,90.30999755859375,90.34880065917969,86.37999725341797,87.61009979248047,87.61009979248047,856082
2021-01-26 11:00:00-05:00,87.62000274658203,89.97989654541016,87.55000305175781,89.94999694824219,89.94999694824219,619045
2021-01-26 11:05:00-05:00,89.9800033569336,90.68000030517578,88.66999816894531,89.3499984741211,89.3499984741211,692864
2021-01-26 11:10:00-05:00,89.29530334472656,89.5999984741211,82.69000244140625,83.9999008178711,83.9999008178711,1206118
2021-01-26 11:15:00-05:00,83.0,87.0,81.0,86.37999725341797,86.37999725341797,1076597
2021-01-26 11:20:00-05:00,86.38990020751953,87.0,85.51000213623047,86.7699966430664,86.7699966430664,491794
2021-01-26 11:25:00-05:00,86.60009765625,88.87989807128906,86.0000991821289,87.42990112304688,87.42990112304688,637008
2021-01-26 11:30:00-05:00,87.4198989868164,88.2499008178711,86.4000015258789,87.20970153808594,87.20970153808594,341442
2021-01-26 11:35:00-05:00,87.19059753417969,88.87000274658203,86.30000305175781,88.2688980102539,88.2688980102539,404591
2021-01-26 11:40:00-05:00,88.47589874267578,89.5,87.60910034179688,88.27749633789062,88.27749633789062,568930
2021-01-26 11:45:00-05:00,88.01010131835938,88.78990173339844,87.30010223388672,87.94000244140625,87.94000244140625,384104
2021-01-26 11:50:00-05:00,87.99500274658203,88.08999633789062,85.54000091552734,86.7113037109375,86.7113037109375,522532
2021-01-26 11:55:00-05:00,87.0,88.30000305175781,86.88999938964844,87.79989624023438,87.79989624023438,371436
2021-01-26 12:00:00-05:00,87.68499755859375,90.0,87.68000030517578,89.79299926757812,89.79299926757812,671441
2021-01-26 12:05:00-05:00,89.92990112304688,90.51000213623047,89.0,90.19599914550781,90.19599914550781,841442
2021-01-26 12:10:00-05:00,90.12000274658203,90.66999816894531,88.0,89.2300033569336,89.2300033569336,527820
2021-01-26 12:15:00-05:00,89.11840057373047,91.59989929199219,88.47000122070312,91.59989929199219,91.59989929199219,589095
2021-01-26 12:20:00-05:00,91.52970123291016,93.0,90.26000213623047,91.20860290527344,91.20860290527344,1279741
2021-01-26 12:25:00-05:00,91.06510162353516,92.58999633789062,91.05010223388672,92.52300262451172,92.52300262451172,615795
2021-01-26 12:30:00-05:00,92.51000213623047,97.0,92.43009948730469,95.66190338134766,95.66190338134766,2638986
2021-01-26 12:35:00-05:00,95.63999938964844,96.87989807128906,93.44000244140625,96.8019027709961,96.8019027709961,1514320
2021-01-26 12:40:00-05:00,96.8019027709961,98.98999786376953,95.45999908447266,98.53309631347656,98.53309631347656,2062696
2021-01-26 12:45:00-05:00,98.68000030517578,110.0,98.51010131835938,109.8656005859375,109.8656005859375,4943000
2021-01-26 12:50:00-05:00,109.76000213623047,114.23999786376953,109.75199890136719,114.23999786376953,114.23999786376953,997491
2021-01-26 12:55:00-05:00,108.5,113.66999816894531,102.08000183105469,105.55560302734375,105.55560302734375,3966882
2021-01-26 13:00:00-05:00,105.3136978149414,107.48999786376953,96.98999786376953,102.5,102.5,3518244
2021-01-26 13:05:00-05:00,102.75,104.0,100.0,102.75,102.75,1899659
2021-01-26 13:10:00-05:00,102.94239807128906,105.0,101.0,102.7699966430664,102.7699966430664,1637955
2021-01-26 13:15:00-05:00,102.61509704589844,109.95999908447266,101.44999694824219,107.5,107.5,2537350
2021-01-26 13:20:00-05:00,107.58000183105469,108.88990020751953,105.08999633789062,106.95999908447266,106.95999908447266,1569971
2021-01-26 13:25:00-05:00,107.0999984741211,113.80000305175781,106.0,112.01000213623047,112.01000213623047,2859933
2021-01-26 13:30:00-05:00,112.2333984375,112.69999694824219,106.0,111.01850128173828,111.01850128173828,2209174
2021-01-26 13:35:00-05:00,111.00469970703125,115.0,110.0,114.22879791259766,114.22879791259766,2933957
2021-01-26 13:40:00-05:00,114.6312026977539,124.57990264892578,113.79010009765625,117.51000213623047,117.51000213623047,5972827
2021-01-26 13:45:00-05:00,117.45120239257812,117.56990051269531,106.73999786376953,110.56999969482422,110.56999969482422,3081109
2021-01-26 13:50:00-05:00,110.94249725341797,117.0,110.5,116.0969009399414,116.0969009399414,2156370
2021-01-26 13:55:00-05:00,116.21700286865234,116.30999755859375,111.0,114.54989624023438,114.54989624023438,1461312
2021-01-26 14:00:00-05:00,114.25379943847656,115.94000244140625,112.0,114.69429779052734,114.69429779052734,1303046
2021-01-26 14:05:00-05:00,114.42009735107422,118.55000305175781,112.30000305175781,116.62409973144531,116.62409973144531,1848759
2021-01-26 14:10:00-05:00,116.76419830322266,118.61990356445312,113.0,118.44000244140625,118.44000244140625,1735591
2021-01-26 14:15:00-05:00,118.29499816894531,123.0,117.12999725341797,119.16999816894531,119.16999816894531,3259462
2021-01-26 14:20:00-05:00,119.22000122070312,124.0,119.0,124.0,124.0,2608478
2021-01-26 14:25:00-05:00,123.96749877929688,125.0,113.20999908447266,122.19000244140625,122.19000244140625,3214564
2021-01-26 14:30:00-05:00,122.36990356445312,123.9800033569336,120.5,122.53990173339844,122.53990173339844,1668647
2021-01-26 14:35:00-05:00,122.12000274658203,125.0,118.0,123.33699798583984,123.33699798583984,2194680
2021-01-26 14:40:00-05:00,123.62989807128906,132.99000549316406,123.0,132.23500061035156,132.23500061035156,3824967
2021-01-26 14:45:00-05:00,132.23500061035156,143.88999938964844,126.41999816894531,140.58999633789062,140.58999633789062,5336550
2021-01-26 14:50:00-05:00,140.1300048828125,141.08999633789062,123.13999938964844,123.13999938964844,123.13999938964844,2300518
2021-01-26 14:55:00-05:00,120.0,135.35000610351562,117.19999694824219,131.84500122070312,131.84500122070312,3152672
2021-01-26 15:00:00-05:00,131.69129943847656,138.64999389648438,127.0,134.5045928955078,134.5045928955078,3304948
2021-01-26 15:05:00-05:00,134.72000122070312,138.8000030517578,132.3000030517578,137.9604034423828,137.9604034423828,2521304
2021-01-26 15:10:00-05:00,137.66009521484375,145.0,136.5,144.86990356445312,144.86990356445312,4405095
2021-01-26 15:15:00-05:00,144.72000122070312,148.0,140.0,146.11050415039062,146.11050415039062,3849143
2021-01-26 15:20:00-05:00,146.11000061035156,147.97000122070312,140.0399932861328,147.56869506835938,147.56869506835938,2622905
2021-01-26 15:25:00-05:00,147.40350341796875,149.25,145.0,148.38999938964844,148.38999938964844,2892593
2021-01-26 15:30:00-05:00,148.31179809570312,149.97999572753906,145.8000030517578,149.1699981689453,149.1699981689453,2471862
2021-01-26 15:35:00-05:00,149.0384063720703,150.0,132.3300018310547,132.3300018310547,132.3300018310547,2595143
2021-01-26 15:40:00-05:00,135.0,148.0,132.30999755859375,147.99000549316406,147.99000549316406,799089
2021-01-26 15:45:00-05:00,147.77000427246094,149.3300018310547,139.0500030517578,146.2698974609375,146.2698974609375,3024500
2021-01-26 15:50:00-05:00,146.00999450683594,149.39999389648438,145.14010620117188,148.6999969482422,148.6999969482422,2282206
2021-01-26 15:55:00-05:00,148.69000244140625,149.6999969482422,139.0,145.96499633789062,145.96499633789062,2842866
2021-01-27 09:30:00-05:00,354.8299865722656,354.8299865722656,280.510009765625,327.6700134277344,327.6700134277344,16479612
2021-01-27 09:35:00-05:00,330.0,330.0,285.0,294.7200012207031,294.7200012207031,427070
2021-01-27 09:40:00-05:00,294.989990234375,339.9800109863281,291.4599914550781,312.0,312.0,2662372
2021-01-27 09:45:00-05:00,312.6000061035156,320.0,297.3800048828125,300.17999267578125,300.17999267578125,1981957
2021-01-27 09:50:00-05:00,300.0899963378906,307.0,269.69000244140625,269.69000244140625,269.69000244140625,914508
2021-01-27 09:55:00-05:00,269.0,320.0,255.16000366210938,310.69000244140625,310.69000244140625,1912467
2021-01-27 10:00:00-05:00,310.32000732421875,314.0,290.0,295.6238098144531,295.6238098144531,1100302
2021-01-27 10:05:00-05:00,294.82501220703125,298.5,274.8399963378906,284.8741149902344,284.8741149902344,1251559
2021-01-27 10:10:00-05:00,285.8586120605469,289.0,249.72000122070312,249.72000122070312,249.72000122070312,1083840
2021-01-27 10:15:00-05:00,262.20001220703125,280.4599914550781,249.0,274.57000732421875,274.57000732421875,546950
2021-01-27 10:20:00-05:00,273.3299865722656,285.1263122558594,260.0,267.6199951171875,267.6199951171875,1226765
2021-01-27 10:25:00-05:00,267.5899963378906,296.8999938964844,265.2301025390625,278.8485107421875,278.8485107421875,1327472
2021-01-27 10:30:00-05:00,276.17999267578125,284.1000061035156,275.0,283.60040283203125,283.60040283203125,793025
2021-01-27 10:35:00-05:00,283.5101013183594,289.9700012207031,280.1499938964844,289.876708984375,289.876708984375,793351
2021-01-27 10:40:00-05:00,289.3221130371094,325.0,287.260009765625,307.0000915527344,307.0000915527344,2158738
2021-01-27 10:45:00-05:00,307.6174011230469,342.8128967285156,306.7200012207031,331.70098876953125,331.70098876953125,2035828
2021-01-27 10:50:00-05:00,332.25,350.0,315.1099853515625,337.3067932128906,337.3067932128906,2220930
2021-01-27 10:55:00-05:00,337.30718994140625,380.0,337.0,371.82000732421875,371.82000732421875,2841613
2021-01-27 11:00:00-05:00,371.1820068359375,378.7507019042969,331.9767150878906,368.0888977050781,368.0888977050781,2069781
2021-01-27 11:05:00-05:00,368.7012939453125,380.0,351.42999267578125,369.1700134277344,369.1700134277344,1715245
2021-01-27 11:10:00-05:00,369.44769287109375,370.0,342.0000915527344,351.69500732421875,351.69500732421875,1214040
2021-01-27 11:15:00-05:00,352.57879638671875,352.79998779296875,335.0,347.43951416015625,347.43951416015625,1135516
2021-01-27 11:20:00-05:00,347.3305969238281,363.909912109375,345.65679931640625,355.1000061035156,355.1000061035156,1076656
2021-01-27 11:25:00-05:00,355.1000061035156,375.0,355.010009765625,362.364013671875,362.364013671875,1198030
2021-01-27 11:30:00-05:00,363.5299987792969,373.45001220703125,356.5700988769531,370.93499755859375,370.93499755859375,899178
2021-01-27 11:35:00-05:00,370.3200988769531,380.0,360.0,363.6925964355469,363.6925964355469,1544699
2021-01-27 11:40:00-05:00,364.0,367.0899963378906,350.0,350.0,350.0,1116180
2021-01-27 11:45:00-05:00,350.0,359.0,340.2799987792969,344.0,344.0,982428
2021-01-27 11:50:00-05:00,344.0,359.989990234375,343.0,350.0,350.0,813797
2021-01-27 11:55:00-05:00,350.0,353.0,312.6099853515625,312.6099853515625,312.6099853515625,877067
2021-01-27 12:00:00-05:00,312.6099853515625,312.6099853515625,312.6099853515625,312.6099853515625,312.6099853515625,4314
2021-01-27 12:05:00-05:00,316.0,341.8999938964844,310.0,333.20001220703125,333.20001220703125,1384230
2021-01-27 12:10:00-05:00,332.2900085449219,344.0,310.0,332.5,332.5,1130989
2021-01-27 12:15:00-05:00,333.36669921875,333.70001220703125,320.0,322.5,322.5,537728
